File '\\fhxnas02\pdcteams\combine\Power Module\PV&V\Lab\Windtunnel\Tier 4 Final\Mercury_13.6L-S750 & 9.0L\03 eDaq\Mercury 13.6L Application Approval\LPB FT4 Yinlun\Production Exhaust Tube (Two Piece) Wabco Application A-108308 and A-154687\Run 4 Bottom Debris Panel Production Exhaust Tube Wabco App BOOST 390Kw_29C_4_22_25.sie':
  File tag 'sie:xml_metadata': long tag of 272630 bytes.
  File tag 'sie:block_index': long tag of 1200 bytes.
  File tag 'core:version': '1.0'
  File tag 'somat:version': '1.0'
  File tag 'somat:log': long tag of 16649 bytes.
  File tag 'core:setup_name': long tag of 56 bytes.
  File tag 'somat:tce_setup': long tag of 153586 bytes.
  Test id 0:
    Test tag 'core:test_count': '1'
    Test tag 'core:description': 'None'
    Test tag 'somat:transducer_rezero': long tag of 2421 bytes.
    Test tag 'core:start_time': '1999-12-07T05:28:13+0000'
    Test tag 'core:elapsed_time': '313'
    Test tag 'core:stop_time': '1999-12-07T05:33:27+0000'
    Channel id 181, 'Flow@AirCmpLubFlo.RN_1':
        Row 134: 134, 0.0277490583675899
        Row 135: 135, 0.0278646681249483
        Row 136: 136, 0.0279551453263593
        Row 137: 137, 0.0277591113899689
        Row 138: 138, 0.0277188993004529
        Row 139: 139, 0.0277540848787794
        Row 140: 140, 0.0275530244311994
        Row 141: 141, 0.0277641379011584
        Row 142: 142, 0.0275027593193044
        Row 143: 143, 0.0277942969682954
        Row 144: 144, 0.0276032895430944
        Row 145: 145, 0.0276937667445054
        Row 146: 146, 0.0277591113899689
        Row 147: 147, 0.0274776267633569
        Row 148: 148, 0.0277390053452109
        Row 149: 149, 0.0278998537032748
        Row 150: 150, 0.0276083160542839
        Row 151: 151, 0.0277641379011584
        Row 152: 152, 0.0277591113899689
        Row 153: 153, 0.0278395355690008
        Row 154: 154, 0.0276987932556949
        Row 155: 155, 0.0276133425654734
        Row 156: 156, 0.027387149561946
        Row 157: 157, 0.0276284220990419
        Row 158: 158, 0.0275630774535784
        Row 159: 159, 0.0277892704571059
        Row 160: 160, 0.0276485281437999
        Row 161: 161, 0.0277138727892634
        Row 162: 162, 0.0277741909235374
        Row 163: 163, 0.0275329183864414
        Row 164: 164, 0.0274977328081149
        Row 165: 165, 0.0276736606997474
        Row 166: 166, 0.0276485281437999
        Row 167: 167, 0.0278596416137588
        Row 168: 168, 0.0277591113899689
        Row 169: 169, 0.0279048802144643
        Row 170: 170, 0.0276736606997474
        Row 171: 171, 0.0274826532745464
        Row 172: 172, 0.0274022290955145
        Row 173: 173, 0.0278847741697063
        Row 174: 174, 0.0278797476585168
        Row 175: 175, 0.0277691644123479
        Row 176: 176, 0.0274876797857359
        Row 177: 177, 0.0277892704571059
        Row 178: 178, 0.0277691644123479
        Row 179: 179, 0.0276937667445054
        Row 180: 180, 0.0276133425654734
        Row 181: 181, 0.0276133425654734
        Row 182: 182, 0.0276133425654734
        Row 183: 183, 0.0274675737409779
        Row 184: 184, 0.0276384751214209
        Row 185: 185, 0.0276585811661789
        Row 186: 186, 0.0276585811661789
        Row 187: 187, 0.0275932365207154
        Row 188: 188, 0.0276183690766629
        Row 189: 189, 0.0275178388528729
        Row 190: 190, 0.027427361651462
        Row 191: 191, 0.0279802778823068
        Row 192: 192, 0.0276636076773684
        Row 193: 193, 0.0275429714088204
        Row 194: 194, 0.0274625472297884
        Row 195: 195, 0.0274575207185989
        Row 196: 196, 0.0274323881626514
        Row 197: 197, 0.0275027593193044
        Row 198: 198, 0.0274826532745464
        Row 199: 199, 0.0276837137221264
        Row 200: 200, 0.0280908611284758
        Row 201: 201, 0.0277842439459164
        Row 202: 202, 0.0277138727892634
        Row 203: 203, 0.0277339788340214
        Row 204: 204, 0.0279450923039803
        Row 205: 205, 0.0276987932556949
        Row 206: 206, 0.0275228653640624
        Row 207: 207, 0.0275731304759574
        Row 208: 208, 0.0279802778823068
        Row 209: 209, 0.0274022290955145
        Row 210: 210, 0.0276585811661789
        Row 211: 211, 0.0276887402333159
        Row 212: 212, 0.0277088462780739
        Row 213: 213, 0.0276435016326104
        Row 214: 214, 0.0274726002521674
        Row 215: 215, 0.0277390053452109
        Row 216: 216, 0.0274927062969254
        Row 217: 217, 0.0277540848787794
        Row 218: 218, 0.0272815928269665
        Row 219: 219, 0.0276786872109369
        Row 220: 220, 0.0276987932556949
        Row 221: 221, 0.0274122821178935
        Row 222: 222, 0.0275429714088204
        Row 223: 223, 0.0276284220990419
        Row 224: 224, 0.0277892704571059
        Row 225: 225, 0.0279400657927908
        Row 226: 226, 0.0278998537032748
        Row 227: 227, 0.027336884450051
        Row 228: 228, 0.0276133425654734
        Row 229: 229, 0.0275982630319049
        Row 230: 230, 0.0276334486102314
        Row 231: 231, 0.0274524942074094
        Row 232: 232, 0.0273720700283775
        Row 233: 233, 0.0276334486102314
        Row 234: 234, 0.0274625472297884
        Row 235: 235, 0.0276435016326104
        Row 236: 236, 0.0275882100095259
        Row 237: 237, 0.0276083160542839
        Row 238: 238, 0.0280305429942018
        Row 239: 239, 0.0279048802144643
        Row 240: 240, 0.0276384751214209
        Row 241: 241, 0.0277239258116424
        Row 242: 242, 0.0276987932556949
        Row 243: 243, 0.0278194295242429
        Row 244: 244, 0.0275831834983364
        Row 245: 245, 0.0277741909235374
        Row 246: 246, 0.0277591113899689
        Row 247: 247, 0.0275781569871469
        Row 248: 248, 0.0277188993004529
        Row 249: 249, 0.0277038197668844
        Row 250: 250, 0.0277842439459164
        Row 251: 251, 0.0274927062969254
        Row 252: 252, 0.0276535546549894
        Row 253: 253, 0.0275982630319049
        Row 254: 254, 0.0277440318564004
        Row 255: 255, 0.0275731304759574
        Row 256: 256, 0.0275530244311994
        Row 257: 257, 0.0276786872109369
        Row 258: 258, 0.0275731304759574
        Row 259: 259, 0.027326831427672
        Row 260: 260, 0.0276083160542839
        Row 261: 261, 0.0276133425654734
        Row 262: 262, 0.0277691644123479
        Row 263: 263, 0.02734693747243
        Row 264: 264, 0.0279450923039803
        Row 265: 265, 0.0274826532745464
        Row 266: 266, 0.0277540848787794
        Row 267: 267, 0.0274374146738409
        Row 268: 268, 0.0275731304759574
        Row 269: 269, 0.0275982630319049
        Row 270: 270, 0.0275630774535784
        Row 271: 271, 0.0276636076773684
        Row 272: 272, 0.0277390053452109
        Row 273: 273, 0.0276736606997474
        Row 274: 274, 0.0275630774535784
        Row 275: 275, 0.0276887402333159
        Row 276: 276, 0.0276183690766629
        Row 277: 277, 0.0278345090578113
        Row 278: 278, 0.0278395355690008
        Row 279: 279, 0.0275479979200099
        Row 280: 280, 0.0277942969682954
        Row 281: 281, 0.0277641379011584
        Row 282: 282, 0.0277691644123479
        Row 283: 283, 0.0275429714088204
        Row 284: 284, 0.0275681039647679
        Row 285: 285, 0.0278948271920853
        Row 286: 286, 0.0275228653640624
        Row 287: 287, 0.0276284220990419
        Row 288: 288, 0.0276636076773684
        Row 289: 289, 0.0277842439459164
        Row 290: 290, 0.0274977328081149
        Row 291: 291, 0.0276786872109369
        Row 292: 292, 0.027427361651462
        Row 293: 293, 0.0276284220990419
        Row 294: 294, 0.027407255606704
        Row 295: 295, 0.0275027593193044
        Row 296: 296, 0.0277792174347269
        Row 297: 297, 0.0275178388528729
        Row 298: 298, 0.0276435016326104
        Row 299: 299, 0.0273720700283775
        Row 300: 300, 0.0275982630319049
        Row 301: 301, 0.0276334486102314
        Row 302: 302, 0.0276284220990419
        Row 303: 303, 0.0275630774535784
        Row 304: 304, 0.0277741909235374
        Row 305: 305, 0.0276133425654734
        Row 306: 306, 0.0276887402333159
        Row 307: 307, 0.0274927062969254
        Row 308: 308, 0.0278244560354323
        Row 309: 309, 0.0276435016326104
        Row 310: 310, 0.0274977328081149
        Row 311: 311, 0.0278144030130534
        Row 312: 312, 0.0274474676962199
    Channel id 182, 'Flow@AirCCltOTFlo.RN_1':
      Channel tag 'somat:datamode_name': 'Flow'
      Channel tag 'somat:datamode_type': 'time_history'
      Channel tag 'somat:data_bits': '16'
      Channel tag 'somat:data_format': 'int'
      Channel tag 'tce:Class': ''
      Channel tag 'tce:NodeName': '192.168.100.100'
      Channel tag 'somat:input_channel': 'AirCCltOTFlo'
      Channel tag 'tce:Connector': 'Brg_1.c08'
      Channel tag 'core:description': 'Air Compressor Coolant Out Flow R-54731'
      Channel tag 'tce:Type_1': 'Displacement'
      Channel tag 'tce:ChanDataType': '784'
      Channel tag 'tce:CalDate': '04/16/25'
      Channel tag 'tce:PrerunZeroMode': 'Undefined'
      Channel tag 'tce:PrerunZeroValue': ''
      Channel tag 'tce:Filter': 'Linear Phase'
      Channel tag 'tce:BreakFreq': '33'
      Channel tag 'tce:ExcitMode': '2'
      Channel tag 'tce:ExcitProportional': 'FALSE'
      Channel tag 'tce:Bridge_Type': '0'
      Channel tag 'tce:Bridge_Resist': '0'
      Channel tag 'tce:GageFactor': '2'
      Channel tag 'tce:BridgeFactor': '1'
      Channel tag 'tce:ShuntTarget': '0'
      Channel tag 'tce:DoLeadWireCorr': 'FALSE'
      Channel tag 'tce:ExLeadWireOhms': '0'
      Channel tag 'tce:ObjectID': '0'
      Channel tag 'tce:TransducerID': '0'
      Channel tag 'tce:LongDescription': ''
      Channel tag 'tce:LongUnits': ''
      Channel tag 'core:sample_rate': '1'
      Channel tag 'core:schema': 'somat:sequential'
      Channel tag 'core:input_samples': '313'
      Channel tag 'core:output_samples': '313'
      Dimension index 0:
        Dimension tag 'core:label': 'Time'
        Dimension tag 'core:units': 'secs'
      Dimension index 1:
        Dimension tag 'core:label': 'AirCCltOTFlo'
        Dimension tag 'core:units': 'L/s'
        Dimension tag 'core:range_min': '0'
        Dimension tag 'core:range_max': '0.320865'
      Data block 0, 2 dimensions, 313 rows:
        Row 0: 0, 0.110504621427935
        Row 1: 1, 0.110843757868679
        Row 2: 2, 0.111073173696241
        Row 3: 3, 0.110629303942915
        Row 4: 4, 0.110095662778804
        Row 5: 5, 0.110245281796779
        Row 6: 6, 0.109771488239858
        Row 7: 7, 0.108788990021821
        Row 8: 8, 0.109412402596718
        Row 9: 9, 0.109177999468557
        Row 10: 10, 0.10801595842895
        Row 11: 11, 0.110439786520146
        Row 12: 12, 0.10933759308773
        Row 13: 13, 0.108295247262504
        Row 14: 14, 0.110928541978865
        Row 15: 15, 0.109537085111697
        Row 16: 16, 0.109402427995519
        Row 17: 17, 0.110145535784795
        Row 18: 18, 0.108340132967896
        Row 19: 19, 0.109153062965561
        Row 20: 20, 0.108025933030149
        Row 21: 21, 0.108524663090066
        Row 22: 22, 0.110394900814754
        Row 23: 23, 0.110694138850704
        Row 24: 24, 0.109392453394321
        Row 25: 25, 0.110100650079403
        Row 26: 26, 0.110858719770476
        Row 27: 27, 0.110524570630332
        Row 28: 28, 0.108774028120024
        Row 29: 29, 0.110255256397977
        Row 30: 30, 0.111177907008823
        Row 31: 31, 0.109891183454238
        Row 32: 32, 0.109113164560767
        Row 33: 33, 0.11167663706874
        Row 34: 34, 0.110000904067419
        Row 35: 35, 0.110798872163286
        Row 36: 36, 0.110629303942915
        Row 37: 37, 0.111487119645972
        Row 38: 38, 0.110699126151303
        Row 39: 39, 0.10945728830211
        Row 40: 40, 0.109641818424279
        Row 41: 41, 0.110694138850704
        Row 42: 42, 0.108709193212235
        Row 43: 43, 0.109621869221883
        Row 44: 44, 0.108868786831408
        Row 45: 45, 0.109257796278143
        Row 46: 46, 0.110230319894981
        Row 47: 47, 0.110025840570415
        Row 48: 48, 0.109153062965561
        Row 49: 49, 0.109402427995519
        Row 50: 50, 0.109173012167957
        Row 51: 51, 0.111013326089051
        Row 52: 52, 0.109726602534465
        Row 53: 53, 0.108659320206243
        Row 54: 54, 0.109706653332068
        Row 55: 55, 0.109581970817089
        Row 56: 56, 0.110155510385994
        Row 57: 57, 0.110679176948906
        Row 58: 58, 0.111048237193245
        Row 59: 59, 0.111482132345372
        Row 60: 60, 0.110813834065084
        Row 61: 61, 0.111502081547769
        Row 62: 62, 0.109906145356035
        Row 63: 63, 0.11041485001715
        Row 64: 64, 0.110345027808762
        Row 65: 65, 0.10927774548054
        Row 66: 66, 0.110629303942915
        Row 67: 67, 0.110853732469877
        Row 68: 68, 0.110823808666282
        Row 69: 69, 0.109108177260168
        Row 70: 70, 0.109507161308102
        Row 71: 71, 0.111262691119009
        Row 72: 72, 0.110125586582399
        Row 73: 73, 0.11035998971056
        Row 74: 74, 0.111232767315414
        Row 75: 75, 0.108494739286471
        Row 76: 76, 0.109562021614693
        Row 77: 77, 0.108769040819425
        Row 78: 78, 0.110105637380002
        Row 79: 79, 0.109357542290127
        Row 80: 80, 0.109866246951242
        Row 81: 81, 0.109946043760829
        Row 82: 82, 0.110210370692584
        Row 83: 83, 0.108270310759508
        Row 84: 84, 0.110394900814754
        Row 85: 85, 0.109487212105705
        Row 86: 86, 0.109661767626676
        Row 87: 87, 0.108813926524817
        Row 88: 88, 0.109751539037461
        Row 89: 89, 0.109616881921283
        Row 90: 90, 0.110933529279464
        Row 91: 91, 0.10915805026616
        Row 92: 92, 0.109003443947586
        Row 93: 93, 0.111058211794443
        Row 94: 94, 0.108330158366698
        Row 95: 95, 0.110140548484196
        Row 96: 96, 0.110369964311758
        Row 97: 97, 0.110679176948906
        Row 98: 98, 0.110015865969217
        Row 99: 99, 0.108385018673289
        Row 100: 100, 0.10975652633806
        Row 101: 101, 0.110808846764485
        Row 102: 102, 0.110454748421944
        Row 103: 103, 0.109711640632668
        Row 104: 104, 0.109043342352379
        Row 105: 105, 0.111422284738182
        Row 106: 106, 0.109472250203908
        Row 107: 107, 0.11125770381841
        Row 108: 108, 0.110255256397977
        Row 109: 109, 0.110529557930931
        Row 110: 110, 0.110679176948906
        Row 111: 111, 0.110604367439919
        Row 112: 112, 0.109497186706903
        Row 113: 113, 0.109671742227874
        Row 114: 114, 0.110609354740518
        Row 115: 115, 0.110739024556096
        Row 116: 116, 0.108594485298454
        Row 117: 117, 0.10838003137269
        Row 118: 118, 0.110325078606365
        Row 119: 119, 0.110010878668618
        Row 120: 120, 0.110679176948906
        Row 121: 121, 0.109621869221883
        Row 122: 122, 0.109512148608701
        Row 123: 123, 0.108444866280479
        Row 124: 124, 0.110509608728535
        Row 125: 125, 0.109771488239858
        Row 126: 126, 0.109596932718887
        Row 127: 127, 0.109008431248185
        Row 128: 128, 0.110424824618349
        Row 129: 129, 0.11047469762434
        Row 130: 130, 0.110305129403969
        Row 131: 131, 0.110928541978865
        Row 132: 132, 0.109422377197916
        Row 133: 133, 0.111272665720207
        Row 134: 134, 0.110160497686593
        Row 135: 135, 0.111262691119009
        Row 136: 136, 0.110499634127336
        Row 137: 137, 0.11059938013932
        Row 138: 138, 0.110369964311758
        Row 139: 139, 0.109781462841056
        Row 140: 140, 0.110644265844712
        Row 141: 141, 0.109946043760829
        Row 142: 142, 0.110015865969217
        Row 143: 143, 0.110549507133328
        Row 144: 144, 0.109292707382337
        Row 145: 145, 0.111098110199236
        Row 146: 146, 0.111272665720207
        Row 147: 147, 0.109412402596718
        Row 148: 148, 0.110614342041117
        Row 149: 149, 0.11059439283872
        Row 150: 150, 0.11053454523153
        Row 151: 151, 0.109881208853039
        Row 152: 152, 0.110464723023142
        Row 153: 153, 0.110564469035125
        Row 154: 154, 0.110025840570415
        Row 155: 155, 0.110933529279464
        Row 156: 156, 0.108968532843392
        Row 157: 157, 0.107781555300789
        Row 158: 158, 0.109626856522482
        Row 159: 159, 0.111003351487852
        Row 160: 160, 0.10861942180145
        Row 161: 161, 0.110374951612357
        Row 162: 162, 0.108943596340396
        Row 163: 163, 0.110200396091386
        Row 164: 164, 0.10843489167928
        Row 165: 165, 0.109586958117688
        Row 166: 166, 0.110988389586055
        Row 167: 167, 0.110649253145311
        Row 168: 168, 0.109073266155974
        Row 169: 169, 0.110753986457894
        Row 170: 170, 0.11113800860403
        Row 171: 171, 0.110290167502171
        Row 172: 172, 0.110569456335725
        Row 173: 173, 0.109861259650643
        Row 174: 174, 0.110285180201572
        Row 175: 175, 0.109896170754837
        Row 176: 176, 0.110569456335725
        Row 177: 177, 0.110265230999175
        Row 178: 178, 0.111202843511819
        Row 179: 179, 0.111267678419608
        Row 180: 180, 0.110699126151303
        Row 181: 181, 0.110290167502171
        Row 182: 182, 0.111307576824402
        Row 183: 183, 0.109926094558432
        Row 184: 184, 0.109646805724878
        Row 185: 185, 0.110509608728535
        Row 186: 186, 0.110215357993184
        Row 187: 187, 0.11023530719558
        Row 188: 188, 0.108524663090066
        Row 189: 189, 0.108709193212235
        Row 190: 190, 0.110619329341716
        Row 191: 191, 0.109512148608701
        Row 192: 192, 0.110609354740518
        Row 193: 193, 0.1107190753537
        Row 194: 194, 0.109985942165622
        Row 195: 195, 0.10867926940864
        Row 196: 196, 0.109387466093722
        Row 197: 197, 0.110105637380002
        Row 198: 198, 0.109237847075747
        Row 199: 199, 0.109362529590726
        Row 200: 200, 0.11047968492494
        Row 201: 201, 0.11047469762434
        Row 202: 202, 0.110983402285456
        Row 203: 203, 0.110379938912956
        Row 204: 204, 0.11143724663998
        Row 205: 205, 0.109427364498515
        Row 206: 206, 0.110459735722543
        Row 207: 207, 0.110444773820745
        Row 208: 208, 0.110320091305766
        Row 209: 209, 0.111088135598038
        Row 210: 210, 0.111541979952562
        Row 211: 211, 0.110843757868679
        Row 212: 212, 0.11030014210337
        Row 213: 213, 0.111217805413617
        Row 214: 214, 0.111636738663947
        Row 215: 215, 0.110988389586055
        Row 216: 216, 0.109646805724878
        Row 217: 217, 0.111187881610022
        Row 218: 218, 0.109357542290127
        Row 219: 219, 0.111237754616013
        Row 220: 220, 0.110684164249506
        Row 221: 221, 0.110310116704568
        Row 222: 222, 0.109377491492523
        Row 223: 223, 0.11035998971056
        Row 224: 224, 0.110160497686593
        Row 225: 225, 0.109601920019486
        Row 226: 226, 0.110684164249506
        Row 227: 227, 0.109896170754837
        Row 228: 228, 0.107267863339075
        Row 229: 229, 0.109177999468557
        Row 230: 230, 0.110639278544113
        Row 231: 231, 0.110823808666282
        Row 232: 232, 0.108938609039797
        Row 233: 233, 0.110200396091386
        Row 234: 234, 0.109347567688928
        Row 235: 235, 0.109871234251841
        Row 236: 236, 0.11017545958839
        Row 237: 237, 0.111477145044773
        Row 238: 238, 0.110519583329733
        Row 239: 239, 0.110025840570415
        Row 240: 240, 0.11053953253213
        Row 241: 241, 0.110230319894981
        Row 242: 242, 0.111207830812418
        Row 243: 243, 0.111287627622005
        Row 244: 244, 0.111207830812418
        Row 245: 245, 0.11083877056808
        Row 246: 246, 0.111187881610022
        Row 247: 247, 0.109202935971552
        Row 248: 248, 0.10939744069492
        Row 249: 249, 0.110345027808762
        Row 250: 250, 0.109023393149982
        Row 251: 251, 0.109232859775147
        Row 252: 252, 0.11083877056808
        Row 253: 253, 0.111606814860352
        Row 254: 254, 0.108808939224218
        Row 255: 255, 0.10915805026616
        Row 256: 256, 0.109562021614693
        Row 257: 257, 0.109781462841056
        Row 258: 258, 0.110045789772812
        Row 259: 259, 0.109262783578742
        Row 260: 260, 0.110280192900973
        Row 261: 261, 0.110624316642315
        Row 262: 262, 0.110030827871014
        Row 263: 263, 0.110689151550105
        Row 264: 264, 0.110559481734526
        Row 265: 265, 0.11030014210337
        Row 266: 266, 0.110110624680601
        Row 267: 267, 0.110130573882998
        Row 268: 268, 0.108973520143991
        Row 269: 269, 0.108504713887669
        Row 270: 270, 0.108444866280479
        Row 271: 271, 0.110155510385994
        Row 272: 272, 0.111247729217212
        Row 273: 273, 0.109586958117688
        Row 274: 274, 0.10867926940864
        Row 275: 275, 0.110584418237522
        Row 276: 276, 0.108210463152318
        Row 277: 277, 0.111187881610022
        Row 278: 278, 0.11053953253213
        Row 279: 279, 0.109975967564424
        Row 280: 280, 0.110768948359691
        Row 281: 281, 0.110449761121345
        Row 282: 282, 0.109497186706903
        Row 283: 283, 0.108469802783475
        Row 284: 284, 0.111048237193245
        Row 285: 285, 0.110335053207564
        Row 286: 286, 0.111113072101034
        Row 287: 287, 0.109267770879342
        Row 288: 288, 0.110524570630332
